,x,y,hue,year,type,name,region,chapter_name
230,-55.91559,-12.2948675,46,2006,Free Trade Agreement & Economic Integration Agreement,US - Bahrain,Middle East; North America,government procurement
231,-10.567097,-44.838036,23,2006,Free Trade Agreement & Economic Integration Agreement,US - Bahrain,Middle East; North America,cross-border trade in services
232,30.19714,69.064575,57,2006,Free Trade Agreement & Economic Integration Agreement,US - Bahrain,Middle East; North America,financial services
233,2.067925,26.94595,55,2006,Free Trade Agreement & Economic Integration Agreement,US - Bahrain,Middle East; North America,telecommunications
234,-33.56546,-21.314442,26,2006,Free Trade Agreement & Economic Integration Agreement,US - Bahrain,Middle East; North America,electronic commerce
235,1.5694937,-64.95695,5,2006,Free Trade Agreement & Economic Integration Agreement,US - Bahrain,Middle East; North America,intellectual property rights
236,-61.72376,5.8062105,3,2006,Free Trade Agreement & Economic Integration Agreement,US - Bahrain,Middle East; North America,labor
237,0.8138261,2.165077,40,2006,Free Trade Agreement & Economic Integration Agreement,US - Bahrain,Middle East; North America,environment
238,20.17908,-8.342972,36,2006,Free Trade Agreement & Economic Integration Agreement,US - Bahrain,Middle East; North America,transparency
239,17.805376,31.503355,19,2006,Free Trade Agreement & Economic Integration Agreement,US - Bahrain,Middle East; North America,administration of the agreement
240,-54.694817,-30.350842,1,2006,Free Trade Agreement & Economic Integration Agreement,US - Bahrain,Middle East; North America,dispute settlement
241,-39.60478,31.388329,8,2006,Free Trade Agreement & Economic Integration Agreement,US - Bahrain,Middle East; North America,exceptions
242,-38.86879,48.63589,8,2006,Free Trade Agreement & Economic Integration Agreement,US - Bahrain,Middle East; North America,final provisions
243,-4.184325,-69.7877,5,2006,Free Trade Agreement & Economic Integration Agreement,US - Bahrain,Middle East; North America,conclusion
244,33.872345,68.79652,57,2006,Free Trade Agreement & Economic Integration Agreement,"EFTA - Korea, Republic of",Europe; East Asia,preamble
245,-11.146329,34.936577,55,2006,Free Trade Agreement & Economic Integration Agreement,"EFTA - Korea, Republic of",Europe; East Asia,general provisions
246,-29.783344,-28.211058,10,2006,Free Trade Agreement & Economic Integration Agreement,"EFTA - Korea, Republic of",Europe; East Asia,trade in goods
247,1.8776866,-66.59783,5,2006,Free Trade Agreement & Economic Integration Agreement,"EFTA - Korea, Republic of",Europe; East Asia,trade in services
248,40.163548,-52.000835,44,2006,Free Trade Agreement & Economic Integration Agreement,"EFTA - Korea, Republic of",Europe; East Asia,financial services
249,-0.04119477,-38.04097,53,2006,Free Trade Agreement & Economic Integration Agreement,"EFTA - Korea, Republic of",Europe; East Asia,competition
250,-66.24344,11.651482,3,2006,Free Trade Agreement & Economic Integration Agreement,"EFTA - Korea, Republic of",Europe; East Asia,government procurement
251,-48.67438,7.296318,34,2006,Free Trade Agreement & Economic Integration Agreement,"EFTA - Korea, Republic of",Europe; East Asia,intellectual property
252,-36.26587,-35.97976,10,2006,Free Trade Agreement & Economic Integration Agreement,"EFTA - Korea, Republic of",Europe; East Asia,institutional provisions
253,-71.05534,17.105331,3,2006,Free Trade Agreement & Economic Integration Agreement,"EFTA - Korea, Republic of",Europe; East Asia,dispute settlement
254,-58.328663,-34.47743,1,2006,Free Trade Agreement & Economic Integration Agreement,"EFTA - Korea, Republic of",Europe; East Asia,final provisions
255,18.21023,-8.066625,36,2006,Free Trade Agreement & Economic Integration Agreement,"EFTA - Korea, Republic of",Europe; East Asia,conclusion
256,-49.35135,8.44514,34,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,preamble
257,-23.467075,-16.722712,14,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,general provisions
258,-39.553207,43.714172,8,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,trade in goods
259,23.308119,69.35921,57,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,rules of origin
260,-9.911074,32.275196,55,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,customs procedures
261,-3.0092962,20.104452,55,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,"technical regulations, standards and conformity assessment procedures"
262,0.9481295,-64.04345,5,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,sanitary and phytosanitary measures
263,37.270042,-52.87783,44,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,investment
264,-68.21998,7.9639273,3,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,trade in services
265,29.691774,-34.0356,15,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,intellectual property
266,-9.1811285,15.282678,55,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,controlling anti-competitive activities
267,-40.07879,35.91121,8,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,improvement of business environment
268,-37.50983,7.43883,55,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,co-operation
269,19.099333,68.160385,57,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,dispute settlement
270,-13.904561,41.25529,55,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,final provisions
271,2.8419368,6.432131,40,2006,Free Trade Agreement & Economic Integration Agreement,Japan - Malaysia,East Asia,conclusion
272,-33.430763,-32.718327,10,2005,Free Trade Agreement & Economic Integration Agreement,Jordan - Singapore,Middle East; East Asia,preamble
273,17.118662,-64.99352,25,2005,Free Trade Agreement & Economic Integration Agreement,Jordan - Singapore,Middle East; East Asia,establishment of a free trade area
274,39.217415,-52.42412,44,2005,Free Trade Agreement & Economic Integration Agreement,Jordan - Singapore,Middle East; East Asia,trade in goods
275,16.811386,-34.022366,2,2005,Free Trade Agreement & Economic Integration Agreement,Jordan - Singapore,Middle East; East Asia,rules of origin
276,-40.393063,8.592809,8,2005,Free Trade Agreement & Economic Integration Agreement,Jordan - Singapore,Middle East; East Asia,trade in services
277,-71.64615,16.175468,3,2005,Free Trade Agreement & Economic Integration Agreement,Jordan - Singapore,Middle East; East Asia,electronic commerce
278,-5.4977093,-67.87589,5,2005,Free Trade Agreement & Economic Integration Agreement,Jordan - Singapore,Middle East; East Asia,business cooperation
279,10.760561,-46.0439,2,2005,Free Trade Agreement & Economic Integration Agreement,Jordan - Singapore,Middle East; East Asia,dispute settlement
280,-28.608604,-38.379547,10,2005,Free Trade Agreement & Economic Integration Agreement,Jordan - Singapore,Middle East; East Asia,general provisions
281,-70.16699,15.621463,3,2005,Free Trade Agreement & Economic Integration Agreement,Jordan - Singapore,Middle East; East Asia,conclusion
282,-0.2767795,7.71438,40,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,preamble
283,75.55585,-13.733742,6,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,initial provisions
284,30.171143,-34.85341,15,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,general definitions
285,-56.807014,-35.559822,1,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,national treatment and market access for goods
286,-20.428268,5.71283,31,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,rules of origin and origin procedures section a: rules of origin
287,-21.2086,5.4723687,31,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,customs administration and trade facilitation
288,54.443142,-27.538101,32,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,sanitary and phytosanitary measures
289,-39.875942,39.719284,8,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,technical barriers to trade
290,-39.249405,46.116467,8,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,trade remedies
291,-56.314537,-12.563652,46,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,government procurement
292,-0.907884,-66.117065,5,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,investment
293,11.92476,65.152016,57,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,cross-border trade in services
294,-11.101516,34.826912,55,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,financial services
295,-3.0184736,20.088419,55,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,telecommunications
296,-32.722317,-40.87481,10,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,electronic commerce
297,18.702253,-68.526695,25,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,intellectual property rights
298,35.61161,-51.278496,44,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,labor
299,24.867617,-45.157787,44,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,environment
300,-5.556144,-71.88926,5,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,transparency
301,-67.33851,6.438292,3,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,administration of the agreement and trade capacity building
302,-73.01303,16.826397,3,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,dispute settlement
303,-31.2866,-50.718758,10,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,exceptions
304,75.207184,-13.992945,6,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,final provisions
305,0.8833273,3.9130764,40,2006,Free Trade Agreement & Economic Integration Agreement,Dominican Republic - Central America - United States Free Trade Agreement (CAFTA-DR),Central America; Caribbean; North America,conclusion
306,-54.779377,-11.54037,46,2006,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - Singapore",East Asia,preamble
307,30.193836,-34.86096,15,2006,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - Singapore",East Asia,general provisions
308,16.350323,-11.54574,36,2006,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - Singapore",East Asia,general definitions
309,12.648194,-38.779842,2,2006,Free Trade Agreement & Economic Integration Agreement,"Korea, Republic of - Singapore",East Asia,national treatment and market access for goods
